exp_name,Batch,test_loss,mean_length,n_samples,uniq_samples,ratio_of_steps,melodicity,tonality,model_samples,neg-loglike,D_loss_0,Accuracy_0,D_loss_1,Accuracy_1
music80_04_tonality,122,8.267528533935547,155.48421875,6400,6400,0.056778165513584826,0.360956993224889,0.34218303059380195,music80_04_tonality_122,1140.2822265625,4.1835799493128434e-05,1.0,4.374496347736567e-05,1.0
music80_04_tonality,123,8.263352394104004,155.3615625,6400,6400,0.0559023516932915,0.36153703558861716,0.3435797017240471,music80_04_tonality_123,1133.7996826171875,4.3965294025838375e-05,1.0,4.151388566242531e-05,1.0
music80_04_tonality,124,8.266180038452148,155.05984375,6400,6400,0.0557028861682597,0.3632915372328192,0.3451639250488562,music80_04_tonality_124,1115.89306640625,4.0788407204672694e-05,1.0,3.7535290175583214e-05,1.0
music80_04_tonality,125,8.275895118713379,154.8265625,6400,6400,0.054890485552303234,0.36505862325448346,0.34753606229872547,music80_04_tonality_125,1109.1168212890625,3.925123019143939e-05,1.0,3.836876567220315e-05,1.0
music80_04_tonality,126,8.273465156555176,154.53578125,6400,6400,0.05302926137754747,0.36728264222613083,0.3499985334474704,music80_04_tonality_126,1099.2205810546875,3.7142079236218706e-05,1.0,3.4475295251468197e-05,1.0
music80_04_tonality,127,8.276227951049805,154.520625,6400,6400,0.05258523451729435,0.36722602566991847,0.35005026717680243,music80_04_tonality_127,1065.88818359375,8.497524686390534e-05,1.0,3.971439218730666e-05,1.0
music80_04_tonality,128,8.283954620361328,154.1225,6400,6400,0.05131977560031118,0.368767552847272,0.35225525830382654,music80_04_tonality_128,1062.9415283203125,3.530203684931621e-05,1.0,3.918920992873609e-05,1.0
music80_04_tonality,129,8.285760879516602,153.90546875,6400,6400,0.05000382023807561,0.37012006757793153,0.35414289024415013,music80_04_tonality_129,1084.0919189453125,3.4095337468897924e-05,1.0,4.2223302443744615e-05,1.0
music80_04_tonality,130,8.29982852935791,153.5641875,32000,32000,0.04920922473378088,0.3716349917002318,0.356030986084282,music80_04_tonality_130,1093.8778076171875,2.929000766016543e-05,1.0,3.4858734579756856e-05,1.0
music80_04_tonality,131,8.307868957519531,153.2634375,6400,6400,0.04849221997722708,0.373813653218811,0.35800898911028056,music80_04_tonality_131,1077.543212890625,3.6606517824111506e-05,1.0,3.387675678823143e-05,1.0
music80_04_tonality,132,8.30907154083252,153.0121875,6400,6400,0.04715798598752757,0.37511479123378566,0.3596873454015091,music80_04_tonality_132,1027.09814453125,3.0022574719623663e-05,1.0,2.8304175430093892e-05,1.0
music80_04_tonality,133,8.315067291259766,152.628125,6400,6400,0.04595302866895668,0.377699979684416,0.36294807018570524,music80_04_tonality_133,1028.3133544921875,3.3498919947305694e-05,1.0,2.7260186470812187e-05,1.0
music80_04_tonality,134,8.299945831298828,152.5334375,6400,6400,0.04408807826712227,0.3805260738977556,0.3661407527983991,music80_04_tonality_134,1034.19140625,2.904875327658374e-05,1.0,3.1576761102769524e-05,1.0
music80_04_tonality,135,8.301863670349121,152.08390625,6400,6400,0.04180796908423256,0.38292118692878785,0.369305351784796,music80_04_tonality_135,1015.7236938476562,2.8293772629695013e-05,1.0,3.1682422559242696e-05,1.0
